age,male,female
0,375990,323501
1,375990,323501
2,375990,323501
3,375990,323501
4,375990,323501
5,335216,297153
6,335216,297153
7,335216,297153
8,335216,297153
9,335216,297153
10,399577,367866
11,399577,367866
12,399577,367866
13,399577,367866
14,399577,367866
15,411814,377780
16,411814,377780
17,411814,377780
18,411814,377780
19,411814,377780
20,472343,426403
21,472343,426403
22,472343,426403
23,472343,426403
24,472343,426403
25,442997,416529
26,442997,416529
27,442997,416529
28,442997,416529
29,442997,416529
30,453709,424043
31,453709,424043
32,453709,424043
33,453709,424043
34,453709,424043
35,432139,401902
36,432139,401902
37,432139,401902
38,432139,401902
39,432139,401902
40,317932,289635
41,317932,289635
42,317932,289635
43,317932,289635
44,317932,289635
45,254187,234758
46,254187,234758
47,254187,234758
48,254187,234758
49,254187,234758
50,212039,206654
51,212039,206654
52,212039,206654
53,212039,206654
54,212039,206654
55,188382,195076
56,188382,195076
57,188382,195076
58,188382,195076
59,188382,195076
60,133792,159253
61,133792,159253
62,133792,159253
63,133792,159253
64,133792,159253
65,85092,121600
66,85092,121600
67,85092,121600
68,85092,121600
69,85092,121600
70,59900,92110
71,59900,92110
72,59900,92110
73,59900,92110
74,59900,92110
75,32214,57530
76,32214,57530
77,32214,57530
78,32214,57530
79,32214,57530
80,14435,34253
81,14435,34253
82,14435,34253
83,14435,34253
84,14435,34253
85,4692,14204
86,4692,14204
87,4692,14204
88,4692,14204
89,4692,14204
90,833,4865
91,833,4865
92,833,4865
93,833,4865
94,833,4865
95,70,1117
96,70,1117
97,70,1117
98,70,1117
99,70,1117
100,4,483
