age,male,female
0,550850,520862
1,550850,520862
2,550850,520862
3,550850,520862
4,550850,520862
5,450812,442049
6,450812,442049
7,450812,442049
8,450812,442049
9,450812,442049
10,643749,624894
11,643749,624894
12,643749,624894
13,643749,624894
14,643749,624894
15,561432,565767
16,561432,565767
17,561432,565767
18,561432,565767
19,561432,565767
20,493969,513995
21,493969,513995
22,493969,513995
23,493969,513995
24,493969,513995
25,391282,538763
26,391282,538763
27,391282,538763
28,391282,538763
29,391282,538763
30,339728,498703
31,339728,498703
32,339728,498703
33,339728,498703
34,339728,498703
35,346582,499914
36,346582,499914
37,346582,499914
38,346582,499914
39,346582,499914
40,466110,619879
41,466110,619879
42,466110,619879
43,466110,619879
44,466110,619879
45,500667,593270
46,500667,593270
47,500667,593270
48,500667,593270
49,500667,593270
50,450297,538910
51,450297,538910
52,450297,538910
53,450297,538910
54,450297,538910
55,336681,470510
56,336681,470510
57,336681,470510
58,336681,470510
59,336681,470510
60,282721,388147
61,282721,388147
62,282721,388147
63,282721,388147
64,282721,388147
65,237251,311264
66,237251,311264
67,237251,311264
68,237251,311264
69,237251,311264
70,175749,224655
71,175749,224655
72,175749,224655
73,175749,224655
74,175749,224655
75,112294,141368
76,112294,141368
77,112294,141368
78,112294,141368
79,112294,141368
80,39592,55323
81,39592,55323
82,39592,55323
83,39592,55323
84,39592,55323
85,12033,18659
86,12033,18659
87,12033,18659
88,12033,18659
89,12033,18659
90,2336,3747
91,2336,3747
92,2336,3747
93,2336,3747
94,2336,3747
95,194,318
96,194,318
97,194,318
98,194,318
99,194,318
100,142,158
