age,male,female
0,2037484,1941035
1,2037484,1941035
2,2037484,1941035
3,2037484,1941035
4,2037484,1941035
5,2155289,2039177
6,2155289,2039177
7,2155289,2039177
8,2155289,2039177
9,2155289,2039177
10,2273211,2142862
11,2273211,2142862
12,2273211,2142862
13,2273211,2142862
14,2273211,2142862
15,2258709,2115893
16,2258709,2115893
17,2258709,2115893
18,2258709,2115893
19,2258709,2115893
20,2305768,2144699
21,2305768,2144699
22,2305768,2144699
23,2305768,2144699
24,2305768,2144699
25,2498621,2326744
26,2498621,2326744
27,2498621,2326744
28,2498621,2326744
29,2498621,2326744
30,2415316,2256975
31,2415316,2256975
32,2415316,2256975
33,2415316,2256975
34,2415316,2256975
35,2335750,2202239
36,2335750,2202239
37,2335750,2202239
38,2335750,2202239
39,2335750,2202239
40,2118451,2012985
41,2118451,2012985
42,2118451,2012985
43,2118451,2012985
44,2118451,2012985
45,2166692,2078648
46,2166692,2078648
47,2166692,2078648
48,2166692,2078648
49,2166692,2078648
50,2186631,2131964
51,2186631,2131964
52,2186631,2131964
53,2186631,2131964
54,2186631,2131964
55,2260442,2249070
56,2260442,2249070
57,2260442,2249070
58,2260442,2249070
59,2260442,2249070
60,2014932,2094689
61,2014932,2094689
62,2014932,2094689
63,2014932,2094689
64,2014932,2094689
65,1638870,1765571
66,1638870,1765571
67,1638870,1765571
68,1638870,1765571
69,1638870,1765571
70,1258640,1400604
71,1258640,1400604
72,1258640,1400604
73,1258640,1400604
74,1258640,1400604
75,803054,984838
76,803054,984838
77,803054,984838
78,803054,984838
79,803054,984838
80,513903,690169
81,513903,690169
82,513903,690169
83,513903,690169
84,513903,690169
85,291959,463190
86,291959,463190
87,291959,463190
88,291959,463190
89,291959,463190
90,112335,226054
91,112335,226054
92,112335,226054
93,112335,226054
94,112335,226054
95,23421,62465
96,23421,62465
97,23421,62465
98,23421,62465
99,23421,62465
100,11332,48416
