age,male,female
0,1223660,1203242
1,1223660,1203242
2,1223660,1203242
3,1223660,1203242
4,1223660,1203242
5,992742,984500
6,992742,984500
7,992742,984500
8,992742,984500
9,992742,984500
10,793746,772030
11,793746,772030
12,793746,772030
13,793746,772030
14,793746,772030
15,686026,654547
16,686026,654547
17,686026,654547
18,686026,654547
19,686026,654547
20,581351,587907
21,581351,587907
22,581351,587907
23,581351,587907
24,581351,587907
25,515330,544942
26,515330,544942
27,515330,544942
28,515330,544942
29,515330,544942
30,450905,466492
31,450905,466492
32,450905,466492
33,450905,466492
34,450905,466492
35,369249,367126
36,369249,367126
37,369249,367126
38,369249,367126
39,369249,367126
40,308978,301231
41,308978,301231
42,308978,301231
43,308978,301231
44,308978,301231
45,263542,253512
46,263542,253512
47,263542,253512
48,263542,253512
49,263542,253512
50,209939,199663
51,209939,199663
52,209939,199663
53,209939,199663
54,209939,199663
55,161957,157246
56,161957,157246
57,161957,157246
58,161957,157246
59,161957,157246
60,115258,114800
61,115258,114800
62,115258,114800
63,115258,114800
64,115258,114800
65,77789,80474
66,77789,80474
67,77789,80474
68,77789,80474
69,77789,80474
70,47057,51638
71,47057,51638
72,47057,51638
73,47057,51638
74,47057,51638
75,22311,27212
76,22311,27212
77,22311,27212
78,22311,27212
79,22311,27212
80,9208,12751
81,9208,12751
82,9208,12751
83,9208,12751
84,9208,12751
85,2990,4698
86,2990,4698
87,2990,4698
88,2990,4698
89,2990,4698
90,698,1321
91,698,1321
92,698,1321
93,698,1321
94,698,1321
95,98,229
96,98,229
97,98,229
98,98,229
99,98,229
100,32,109
