age,male,female
0,610892,581642
1,610892,581642
2,610892,581642
3,610892,581642
4,610892,581642
5,660032,628468
6,660032,628468
7,660032,628468
8,660032,628468
9,660032,628468
10,585195,556076
11,585195,556076
12,585195,556076
13,585195,556076
14,585195,556076
15,545094,519478
16,545094,519478
17,545094,519478
18,545094,519478
19,545094,519478
20,493030,466792
21,493030,466792
22,493030,466792
23,493030,466792
24,493030,466792
25,575119,530341
26,575119,530341
27,575119,530341
28,575119,530341
29,575119,530341
30,652759,601174
31,652759,601174
32,652759,601174
33,652759,601174
34,652759,601174
35,523870,485005
36,523870,485005
37,523870,485005
38,523870,485005
39,523870,485005
40,488340,506519
41,488340,506519
42,488340,506519
43,488340,506519
44,488340,506519
45,398249,553634
46,398249,553634
47,398249,553634
48,398249,553634
49,398249,553634
50,262531,378186
51,262531,378186
52,262531,378186
53,262531,378186
54,262531,378186
55,385704,554319
56,385704,554319
57,385704,554319
58,385704,554319
59,385704,554319
60,401568,559995
61,401568,559995
62,401568,559995
63,401568,559995
64,401568,559995
65,355167,482843
66,355167,482843
67,355167,482843
68,355167,482843
69,355167,482843
70,230512,379607
71,230512,379607
72,230512,379607
73,230512,379607
74,230512,379607
75,131734,254380
76,131734,254380
77,131734,254380
78,131734,254380
79,131734,254380
80,71075,135674
81,71075,135674
82,71075,135674
83,71075,135674
84,71075,135674
85,26650,49810
86,26650,49810
87,26650,49810
88,26650,49810
89,26650,49810
90,6058,11527
91,6058,11527
92,6058,11527
93,6058,11527
94,6058,11527
95,614,1263
96,614,1263
97,614,1263
98,614,1263
99,614,1263
100,128,326
