age,male,female
0,1979306,1921928
1,1979306,1921928
2,1979306,1921928
3,1979306,1921928
4,1979306,1921928
5,1592558,1557499
6,1592558,1557499
7,1592558,1557499
8,1592558,1557499
9,1592558,1557499
10,1408793,1381122
11,1408793,1381122
12,1408793,1381122
13,1408793,1381122
14,1408793,1381122
15,1213411,1193176
16,1213411,1193176
17,1213411,1193176
18,1213411,1193176
19,1213411,1193176
20,968830,963258
21,968830,963258
22,968830,963258
23,968830,963258
24,968830,963258
25,780621,783507
26,780621,783507
27,780621,783507
28,780621,783507
29,780621,783507
30,647342,662429
31,647342,662429
32,647342,662429
33,647342,662429
34,647342,662429
35,542676,562374
36,542676,562374
37,542676,562374
38,542676,562374
39,542676,562374
40,450049,472412
41,450049,472412
42,450049,472412
43,450049,472412
44,450049,472412
45,380271,395650
46,380271,395650
47,380271,395650
48,380271,395650
49,380271,395650
50,329379,338803
51,329379,338803
52,329379,338803
53,329379,338803
54,329379,338803
55,261729,276313
56,261729,276313
57,261729,276313
58,261729,276313
59,261729,276313
60,198866,216260
61,198866,216260
62,198866,216260
63,198866,216260
64,198866,216260
65,142951,160583
66,142951,160583
67,142951,160583
68,142951,160583
69,142951,160583
70,92794,108652
71,92794,108652
72,92794,108652
73,92794,108652
74,92794,108652
75,50097,62920
76,50097,62920
77,50097,62920
78,50097,62920
79,50097,62920
80,20405,28438
81,20405,28438
82,20405,28438
83,20405,28438
84,20405,28438
85,5799,9444
86,5799,9444
87,5799,9444
88,5799,9444
89,5799,9444
90,929,1980
91,929,1980
92,929,1980
93,929,1980
94,929,1980
95,76,239
96,76,239
97,76,239
98,76,239
99,76,239
100,14,73
