age,male,female
0,602719,571440
1,602719,571440
2,602719,571440
3,602719,571440
4,602719,571440
5,607175,577381
6,607175,577381
7,607175,577381
8,607175,577381
9,607175,577381
10,616301,586457
11,616301,586457
12,616301,586457
13,616301,586457
14,616301,586457
15,704040,667268
16,704040,667268
17,704040,667268
18,704040,667268
19,704040,667268
20,775415,743330
21,775415,743330
22,775415,743330
23,775415,743330
24,775415,743330
25,928370,905331
26,928370,905331
27,928370,905331
28,928370,905331
29,928370,905331
30,982410,951030
31,982410,951030
32,982410,951030
33,982410,951030
34,982410,951030
35,851479,809623
36,851479,809623
37,851479,809623
38,851479,809623
39,851479,809623
40,805003,766197
41,805003,766197
42,805003,766197
43,805003,766197
44,805003,766197
45,805951,780028
46,805951,780028
47,805951,780028
48,805951,780028
49,805951,780028
50,995992,983347
51,995992,983347
52,995992,983347
53,995992,983347
54,995992,983347
55,951819,957647
56,951819,957647
57,951819,957647
58,951819,957647
59,951819,957647
60,850486,882350
61,850486,882350
62,850486,882350
63,850486,882350
64,850486,882350
65,702469,768947
66,702469,768947
67,702469,768947
68,702469,768947
69,702469,768947
70,582198,691555
71,582198,691555
72,582198,691555
73,582198,691555
74,582198,691555
75,420194,574346
76,420194,574346
77,420194,574346
78,420194,574346
79,420194,574346
80,212543,404497
81,212543,404497
82,212543,404497
83,212543,404497
84,212543,404497
85,100367,230660
86,100367,230660
87,100367,230660
88,100367,230660
89,100367,230660
90,36526,106532
91,36526,106532
92,36526,106532
93,36526,106532
94,36526,106532
95,7493,30952
96,7493,30952
97,7493,30952
98,7493,30952
99,7493,30952
100,4432,27476
