age,male,female
0,388505,371227
1,388505,371227
2,388505,371227
3,388505,371227
4,388505,371227
5,396017,378201
6,396017,378201
7,396017,378201
8,396017,378201
9,396017,378201
10,389691,371691
11,389691,371691
12,389691,371691
13,389691,371691
14,389691,371691
15,440396,421842
16,440396,421842
17,440396,421842
18,440396,421842
19,440396,421842
20,431038,428717
21,431038,428717
22,431038,428717
23,431038,428717
24,431038,428717
25,427893,434466
26,427893,434466
27,427893,434466
28,427893,434466
29,427893,434466
30,430458,435324
31,430458,435324
32,430458,435324
33,430458,435324
34,430458,435324
35,432126,432467
36,432126,432467
37,432126,432467
38,432126,432467
39,432126,432467
40,428668,419824
41,428668,419824
42,428668,419824
43,428668,419824
44,428668,419824
45,294433,287448
46,294433,287448
47,294433,287448
48,294433,287448
49,294433,287448
50,286290,290295
51,286290,290295
52,286290,290295
53,286290,290295
54,286290,290295
55,293363,311558
56,293363,311558
57,293363,311558
58,293363,311558
59,293363,311558
60,273442,308904
61,273442,308904
62,273442,308904
63,273442,308904
64,273442,308904
65,242005,298911
66,242005,298911
67,242005,298911
68,242005,298911
69,242005,298911
70,122917,166335
71,122917,166335
72,122917,166335
73,122917,166335
74,122917,166335
75,131408,208113
76,131408,208113
77,131408,208113
78,131408,208113
79,131408,208113
80,83628,161520
81,83628,161520
82,83628,161520
83,83628,161520
84,83628,161520
85,36529,92146
86,36529,92146
87,36529,92146
88,36529,92146
89,36529,92146
90,9169,32625
91,9169,32625
92,9169,32625
93,9169,32625
94,9169,32625
95,1190,6521
96,1190,6521
97,1190,6521
98,1190,6521
99,1190,6521
100,490,3243
