age,male,female
0,5560357,5318224
1,5560357,5318224
2,5560357,5318224
3,5560357,5318224
4,5560357,5318224
5,4229997,4085487
6,4229997,4085487
7,4229997,4085487
8,4229997,4085487
9,4229997,4085487
10,3926347,3828064
11,3926347,3828064
12,3926347,3828064
13,3926347,3828064
14,3926347,3828064
15,3627524,3501864
16,3627524,3501864
17,3627524,3501864
18,3627524,3501864
19,3627524,3501864
20,3314292,3075948
21,3314292,3075948
22,3314292,3075948
23,3314292,3075948
24,3314292,3075948
25,2950815,2692472
26,2950815,2692472
27,2950815,2692472
28,2950815,2692472
29,2950815,2692472
30,2614871,2388087
31,2614871,2388087
32,2614871,2388087
33,2614871,2388087
34,2614871,2388087
35,2268718,2093208
36,2268718,2093208
37,2268718,2093208
38,2268718,2093208
39,2268718,2093208
40,1998380,1849567
41,1998380,1849567
42,1998380,1849567
43,1998380,1849567
44,1998380,1849567
45,1631556,1465842
46,1631556,1465842
47,1631556,1465842
48,1631556,1465842
49,1631556,1465842
50,1385556,1286521
51,1385556,1286521
52,1385556,1286521
53,1385556,1286521
54,1385556,1286521
55,985664,908488
56,985664,908488
57,985664,908488
58,985664,908488
59,985664,908488
60,792600,786850
61,792600,786850
62,792600,786850
63,792600,786850
64,792600,786850
65,470068,468277
66,470068,468277
67,470068,468277
68,470068,468277
69,470068,468277
70,323657,324143
71,323657,324143
72,323657,324143
73,323657,324143
74,323657,324143
75,184881,194999
76,184881,194999
77,184881,194999
78,184881,194999
79,184881,194999
80,78643,90823
81,78643,90823
82,78643,90823
83,78643,90823
84,78643,90823
85,24169,32176
86,24169,32176
87,24169,32176
88,24169,32176
89,24169,32176
90,4664,7829
91,4664,7829
92,4664,7829
93,4664,7829
94,4664,7829
95,708,1548
96,708,1548
97,708,1548
98,708,1548
99,708,1548
100,186,448
