age,male,female
0,7566685,7140633
1,7566685,7140633
2,7566685,7140633
3,7566685,7140633
4,7566685,7140633
5,6265480,5836302
6,6265480,5836302
7,6265480,5836302
8,6265480,5836302
9,6265480,5836302
10,5004427,4690831
11,5004427,4690831
12,5004427,4690831
13,5004427,4690831
14,5004427,4690831
15,4105037,3912900
16,4105037,3912900
17,4105037,3912900
18,4105037,3912900
19,4105037,3912900
20,3774710,3627908
21,3774710,3627908
22,3774710,3627908
23,3774710,3627908
24,3774710,3627908
25,3442964,3278717
26,3442964,3278717
27,3442964,3278717
28,3442964,3278717
29,3442964,3278717
30,3117211,2849256
31,3117211,2849256
32,3117211,2849256
33,3117211,2849256
34,3117211,2849256
35,2748362,2468359
36,2748362,2468359
37,2748362,2468359
38,2748362,2468359
39,2748362,2468359
40,2395178,2164145
41,2395178,2164145
42,2395178,2164145
43,2395178,2164145
44,2395178,2164145
45,2032262,1874565
46,2032262,1874565
47,2032262,1874565
48,2032262,1874565
49,2032262,1874565
50,1734033,1623327
51,1734033,1623327
52,1734033,1623327
53,1734033,1623327
54,1734033,1623327
55,1350800,1239686
56,1350800,1239686
57,1350800,1239686
58,1350800,1239686
59,1350800,1239686
60,1067190,1020239
61,1067190,1020239
62,1067190,1020239
63,1067190,1020239
64,1067190,1020239
65,680779,651192
66,680779,651192
67,680779,651192
68,680779,651192
69,680779,651192
70,460780,478291
71,460780,478291
72,460780,478291
73,460780,478291
74,460780,478291
75,212127,223176
76,212127,223176
77,212127,223176
78,212127,223176
79,212127,223176
80,95162,101313
81,95162,101313
82,95162,101313
83,95162,101313
84,95162,101313
85,30325,34568
86,30325,34568
87,30325,34568
88,30325,34568
89,30325,34568
90,5422,7157
91,5422,7157
92,5422,7157
93,5422,7157
94,5422,7157
95,510,852
96,510,852
97,510,852
98,510,852
99,510,852
100,120,286
