age,male,female
0,634140,630685
1,634140,630685
2,634140,630685
3,634140,630685
4,634140,630685
5,516827,499825
6,516827,499825
7,516827,499825
8,516827,499825
9,516827,499825
10,446994,433232
11,446994,433232
12,446994,433232
13,446994,433232
14,446994,433232
15,388671,377789
16,388671,377789
17,388671,377789
18,388671,377789
19,388671,377789
20,336178,329398
21,336178,329398
22,336178,329398
23,336178,329398
24,336178,329398
25,290356,287117
26,290356,287117
27,290356,287117
28,290356,287117
29,290356,287117
30,248369,247929
31,248369,247929
32,248369,247929
33,248369,247929
34,248369,247929
35,205926,208718
36,205926,208718
37,205926,208718
38,205926,208718
39,205926,208718
40,172611,177808
41,172611,177808
42,172611,177808
43,172611,177808
44,172611,177808
45,143178,151792
46,143178,151792
47,143178,151792
48,143178,151792
49,143178,151792
50,125397,135845
51,125397,135845
52,125397,135845
53,125397,135845
54,125397,135845
55,101668,114552
56,101668,114552
57,101668,114552
58,101668,114552
59,101668,114552
60,74334,88752
61,74334,88752
62,74334,88752
63,74334,88752
64,74334,88752
65,49486,63044
66,49486,63044
67,49486,63044
68,49486,63044
69,49486,63044
70,28795,39889
71,28795,39889
72,28795,39889
73,28795,39889
74,28795,39889
75,13515,20750
76,13515,20750
77,13515,20750
78,13515,20750
79,13515,20750
80,4516,8111
81,4516,8111
82,4516,8111
83,4516,8111
84,4516,8111
85,788,1649
86,788,1649
87,788,1649
88,788,1649
89,788,1649
90,49,118
91,49,118
92,49,118
93,49,118
94,49,118
95,3,7
96,3,7
97,3,7
98,3,7
99,3,7
100,0,2
