age,male,female
0,828772,801200
1,828772,801200
2,828772,801200
3,828772,801200
4,828772,801200
5,995120,972213
6,995120,972213
7,995120,972213
8,995120,972213
9,995120,972213
10,1087040,1085549
11,1087040,1085549
12,1087040,1085549
13,1087040,1085549
14,1087040,1085549
15,965328,979465
16,965328,979465
17,965328,979465
18,965328,979465
19,965328,979465
20,854638,879344
21,854638,879344
22,854638,879344
23,854638,879344
24,854638,879344
25,846521,854713
26,846521,854713
27,846521,854713
28,846521,854713
29,846521,854713
30,755968,774506
31,755968,774506
32,755968,774506
33,755968,774506
34,755968,774506
35,543402,669202
36,543402,669202
37,543402,669202
38,543402,669202
39,543402,669202
40,455790,555395
41,455790,555395
42,455790,555395
43,455790,555395
44,455790,555395
45,451536,522602
46,451536,522602
47,451536,522602
48,451536,522602
49,451536,522602
50,407594,437073
51,407594,437073
52,407594,437073
53,407594,437073
54,407594,437073
55,359027,378011
56,359027,378011
57,359027,378011
58,359027,378011
59,359027,378011
60,284194,304514
61,284194,304514
62,284194,304514
63,284194,304514
64,284194,304514
65,201866,230087
66,201866,230087
67,201866,230087
68,201866,230087
69,201866,230087
70,137487,178292
71,137487,178292
72,137487,178292
73,137487,178292
74,137487,178292
75,74466,118609
76,74466,118609
77,74466,118609
78,74466,118609
79,74466,118609
80,32981,63048
81,32981,63048
82,32981,63048
83,32981,63048
84,32981,63048
85,8815,22046
86,8815,22046
87,8815,22046
88,8815,22046
89,8815,22046
90,1840,5393
91,1840,5393
92,1840,5393
93,1840,5393
94,1840,5393
95,179,717
96,179,717
97,179,717
98,179,717
99,179,717
100,41,207
