age,male,female
0,422149,399552
1,422149,399552
2,422149,399552
3,422149,399552
4,422149,399552
5,474026,449210
6,474026,449210
7,474026,449210
8,474026,449210
9,474026,449210
10,466711,444908
11,466711,444908
12,466711,444908
13,466711,444908
14,466711,444908
15,414886,393606
16,414886,393606
17,414886,393606
18,414886,393606
19,414886,393606
20,397680,385630
21,397680,385630
22,397680,385630
23,397680,385630
24,397680,385630
25,419236,412044
26,419236,412044
27,419236,412044
28,419236,412044
29,419236,412044
30,345684,337606
31,345684,337606
32,345684,337606
33,345684,337606
34,345684,337606
35,330541,319632
36,330541,319632
37,330541,319632
38,330541,319632
39,330541,319632
40,320914,317214
41,320914,317214
42,320914,317214
43,320914,317214
44,320914,317214
45,332064,335898
46,332064,335898
47,332064,335898
48,332064,335898
49,332064,335898
50,352509,369702
51,352509,369702
52,352509,369702
53,352509,369702
54,352509,369702
55,287138,311693
56,287138,311693
57,287138,311693
58,287138,311693
59,287138,311693
60,301010,339954
61,301010,339954
62,301010,339954
63,301010,339954
64,301010,339954
65,253419,315028
66,253419,315028
67,253419,315028
68,253419,315028
69,253419,315028
70,177723,262955
71,177723,262955
72,177723,262955
73,177723,262955
74,177723,262955
75,97667,186257
76,97667,186257
77,97667,186257
78,97667,186257
79,97667,186257
80,50483,115854
81,50483,115854
82,50483,115854
83,50483,115854
84,50483,115854
85,20269,57443
86,20269,57443
87,20269,57443
88,20269,57443
89,20269,57443
90,5026,17411
91,5026,17411
92,5026,17411
93,5026,17411
94,5026,17411
95,718,3125
96,718,3125
97,718,3125
98,718,3125
99,718,3125
100,250,1417
