age,male,female
0,44624930,42931913
1,44624930,42931913
2,44624930,42931913
3,44624930,42931913
4,44624930,42931913
5,37611461,36185296
6,37611461,36185296
7,37611461,36185296
8,37611461,36185296
9,37611461,36185296
10,30334564,29032642
11,30334564,29032642
12,30334564,29032642
13,30334564,29032642
14,30334564,29032642
15,26112158,25050717
16,26112158,25050717
17,26112158,25050717
18,26112158,25050717
19,26112158,25050717
20,24892257,24021675
21,24892257,24021675
22,24892257,24021675
23,24892257,24021675
24,24892257,24021675
25,22642420,22055029
26,22642420,22055029
27,22642420,22055029
28,22642420,22055029
29,22642420,22055029
30,20608079,20460487
31,20608079,20460487
32,20608079,20460487
33,20608079,20460487
34,20608079,20460487
35,17568374,18008117
36,17568374,18008117
37,17568374,18008117
38,17568374,18008117
39,17568374,18008117
40,14798195,15191598
41,14798195,15191598
42,14798195,15191598
43,14798195,15191598
44,14798195,15191598
45,14108404,14765455
46,14108404,14765455
47,14108404,14765455
48,14108404,14765455
49,14108404,14765455
50,12261265,12963396
51,12261265,12963396
52,12261265,12963396
53,12261265,12963396
54,12261265,12963396
55,10069894,11008544
56,10069894,11008544
57,10069894,11008544
58,10069894,11008544
59,10069894,11008544
60,7638237,8802767
61,7638237,8802767
62,7638237,8802767
63,7638237,8802767
64,7638237,8802767
65,5454460,6707249
66,5454460,6707249
67,5454460,6707249
68,5454460,6707249
69,5454460,6707249
70,3740150,4926096
71,3740150,4926096
72,3740150,4926096
73,3740150,4926096
74,3740150,4926096
75,2087946,2969761
76,2087946,2969761
77,2087946,2969761
78,2087946,2969761
79,2087946,2969761
80,964609,1479666
81,964609,1479666
82,964609,1479666
83,964609,1479666
84,964609,1479666
85,320916,548355
86,320916,548355
87,320916,548355
88,320916,548355
89,320916,548355
90,69324,139389
91,69324,139389
92,69324,139389
93,69324,139389
94,69324,139389
95,9341,22214
96,9341,22214
97,9341,22214
98,9341,22214
99,9341,22214
100,3735,9847
