age,male,female
0,1750441,1687955
1,1750441,1687955
2,1750441,1687955
3,1750441,1687955
4,1750441,1687955
5,1734563,1678696
6,1734563,1678696
7,1734563,1678696
8,1734563,1678696
9,1734563,1678696
10,1799359,1749435
11,1799359,1749435
12,1799359,1749435
13,1799359,1749435
14,1799359,1749435
15,1816106,1778276
16,1816106,1778276
17,1816106,1778276
18,1816106,1778276
19,1816106,1778276
20,1657052,1643772
21,1657052,1643772
22,1657052,1643772
23,1657052,1643772
24,1657052,1643772
25,1465508,1468167
26,1465508,1468167
27,1465508,1468167
28,1465508,1468167
29,1465508,1468167
30,1340734,1352117
31,1340734,1352117
32,1340734,1352117
33,1340734,1352117
34,1340734,1352117
35,1267995,1286445
36,1267995,1286445
37,1267995,1286445
38,1267995,1286445
39,1267995,1286445
40,1099036,1123478
41,1099036,1123478
42,1099036,1123478
43,1099036,1123478
44,1099036,1123478
45,905353,936857
46,905353,936857
47,905353,936857
48,905353,936857
49,905353,936857
50,703868,736290
51,703868,736290
52,703868,736290
53,703868,736290
54,703868,736290
55,552190,569773
56,552190,569773
57,552190,569773
58,552190,569773
59,552190,569773
60,430517,476222
61,430517,476222
62,430517,476222
63,430517,476222
64,430517,476222
65,318847,397718
66,318847,397718
67,318847,397718
68,318847,397718
69,318847,397718
70,224088,300097
71,224088,300097
72,224088,300097
73,224088,300097
74,224088,300097
75,129911,183270
76,129911,183270
77,129911,183270
78,129911,183270
79,129911,183270
80,61943,92327
81,61943,92327
82,61943,92327
83,61943,92327
84,61943,92327
85,25130,38828
86,25130,38828
87,25130,38828
88,25130,38828
89,25130,38828
90,7001,10874
91,7001,10874
92,7001,10874
93,7001,10874
94,7001,10874
95,1199,1893
96,1199,1893
97,1199,1893
98,1199,1893
99,1199,1893
100,619,1005
