age,male,female
0,675271,639377
1,675271,639377
2,675271,639377
3,675271,639377
4,675271,639377
5,767989,729559
6,767989,729559
7,767989,729559
8,767989,729559
9,767989,729559
10,923578,875661
11,923578,875661
12,923578,875661
13,923578,875661
14,923578,875661
15,1047736,985378
16,1047736,985378
17,1047736,985378
18,1047736,985378
19,1047736,985378
20,867847,819496
21,867847,819496
22,867847,819496
23,867847,819496
24,867847,819496
25,798794,757204
26,798794,757204
27,798794,757204
28,798794,757204
29,798794,757204
30,799624,766061
31,799624,766061
32,799624,766061
33,799624,766061
34,799624,766061
35,956909,930119
36,956909,930119
37,956909,930119
38,956909,930119
39,956909,930119
40,1046023,1031275
41,1046023,1031275
42,1046023,1031275
43,1046023,1031275
44,1046023,1031275
45,924841,920783
46,924841,920783
47,924841,920783
48,924841,920783
49,924841,920783
50,797447,809917
51,797447,809917
52,797447,809917
53,797447,809917
54,797447,809917
55,744668,774153
56,744668,774153
57,744668,774153
58,744668,774153
59,744668,774153
60,631468,689204
61,631468,689204
62,631468,689204
63,631468,689204
64,631468,689204
65,421903,571877
66,421903,571877
67,421903,571877
68,421903,571877
69,421903,571877
70,302354,434576
71,302354,434576
72,302354,434576
73,302354,434576
74,302354,434576
75,233200,355891
76,233200,355891
77,233200,355891
78,233200,355891
79,233200,355891
80,130121,221382
81,130121,221382
82,130121,221382
83,130121,221382
84,130121,221382
85,52959,106546
86,52959,106546
87,52959,106546
88,52959,106546
89,52959,106546
90,11593,28070
91,11593,28070
92,11593,28070
93,11593,28070
94,11593,28070
95,2112,5532
96,2112,5532
97,2112,5532
98,2112,5532
99,2112,5532
100,1328,3591
