age,male,female
0,63663407,60435297
1,63663407,60435297
2,63663407,60435297
3,63663407,60435297
4,63663407,60435297
5,56579369,53847859
6,56579369,53847859
7,56579369,53847859
8,56579369,53847859
9,56579369,53847859
10,53286523,50873806
11,53286523,50873806
12,53286523,50873806
13,53286523,50873806
14,53286523,50873806
15,52038529,49827638
16,52038529,49827638
17,52038529,49827638
18,52038529,49827638
19,52038529,49827638
20,48155291,46388004
21,48155291,46388004
22,48155291,46388004
23,48155291,46388004
24,48155291,46388004
25,40446962,39196695
26,40446962,39196695
27,40446962,39196695
28,40446962,39196695
29,40446962,39196695
30,37743035,36771192
31,37743035,36771192
32,37743035,36771192
33,37743035,36771192
34,37743035,36771192
35,31698689,30956774
36,31698689,30956774
37,31698689,30956774
38,31698689,30956774
39,31698689,30956774
40,24749013,24164331
41,24749013,24164331
42,24749013,24164331
43,24749013,24164331
44,24749013,24164331
45,22405570,22164932
46,22405570,22164932
47,22405570,22164932
48,22405570,22164932
49,22405570,22164932
50,19918419,20121597
51,19918419,20121597
52,19918419,20121597
53,19918419,20121597
54,19918419,20121597
55,17316685,18074540
56,17316685,18074540
57,17316685,18074540
58,17316685,18074540
59,17316685,18074540
60,13852824,15616878
61,13852824,15616878
62,13852824,15616878
63,13852824,15616878
64,13852824,15616878
65,9948618,12047066
66,9948618,12047066
67,9948618,12047066
68,9948618,12047066
69,9948618,12047066
70,7058868,9430360
71,7058868,9430360
72,7058868,9430360
73,7058868,9430360
74,7058868,9430360
75,4547027,6960141
76,4547027,6960141
77,4547027,6960141
78,4547027,6960141
79,4547027,6960141
80,2230347,4032197
81,2230347,4032197
82,2230347,4032197
83,2230347,4032197
84,2230347,4032197
85,792925,1756480
86,792925,1756480
87,792925,1756480
88,792925,1756480
89,792925,1756480
90,187822,517411
91,187822,517411
92,187822,517411
93,187822,517411
94,187822,517411
95,31062,99997
96,31062,99997
97,31062,99997
98,31062,99997
99,31062,99997
100,15715,59754
