age,male,female
0,343540,302926
1,343540,302926
2,343540,302926
3,343540,302926
4,343540,302926
5,373707,321157
6,373707,321157
7,373707,321157
8,373707,321157
9,373707,321157
10,330478,290530
11,330478,290530
12,330478,290530
13,330478,290530
14,330478,290530
15,404125,364275
16,404125,364275
17,404125,364275
18,404125,364275
19,404125,364275
20,423120,370409
21,423120,370409
22,423120,370409
23,423120,370409
24,423120,370409
25,444508,417359
26,444508,417359
27,444508,417359
28,444508,417359
29,444508,417359
30,433368,406572
31,433368,406572
32,433368,406572
33,433368,406572
34,433368,406572
35,442984,415654
36,442984,415654
37,442984,415654
38,442984,415654
39,442984,415654
40,416422,388662
41,416422,388662
42,416422,388662
43,416422,388662
44,416422,388662
45,299778,280124
46,299778,280124
47,299778,280124
48,299778,280124
49,299778,280124
50,239725,226966
51,239725,226966
52,239725,226966
53,239725,226966
54,239725,226966
55,197265,199609
56,197265,199609
57,197265,199609
58,197265,199609
59,197265,199609
60,170038,186779
61,170038,186779
62,170038,186779
63,170038,186779
64,170038,186779
65,118426,151445
66,118426,151445
67,118426,151445
68,118426,151445
69,118426,151445
70,70202,110824
71,70202,110824
72,70202,110824
73,70202,110824
74,70202,110824
75,42889,75750
76,42889,75750
77,42889,75750
78,42889,75750
79,42889,75750
80,18884,40576
81,18884,40576
82,18884,40576
83,18884,40576
84,18884,40576
85,6443,17851
86,6443,17851
87,6443,17851
88,6443,17851
89,6443,17851
90,1367,6592
91,1367,6592
92,1367,6592
93,1367,6592
94,1367,6592
95,142,1675
96,142,1675
97,142,1675
98,142,1675
99,142,1675
100,13,899
