age,male,female
0,10553989,9890293
1,10553989,9890293
2,10553989,9890293
3,10553989,9890293
4,10553989,9890293
5,9072909,8477439
6,9072909,8477439
7,9072909,8477439
8,9072909,8477439
9,9072909,8477439
10,8087016,7545303
11,8087016,7545303
12,8087016,7545303
13,8087016,7545303
14,8087016,7545303
15,7314123,6767526
16,7314123,6767526
17,7314123,6767526
18,7314123,6767526
19,7314123,6767526
20,6497583,5945637
21,6497583,5945637
22,6497583,5945637
23,6497583,5945637
24,6497583,5945637
25,5501384,5002246
26,5501384,5002246
27,5501384,5002246
28,5501384,5002246
29,5501384,5002246
30,4121569,3839649
31,4121569,3839649
32,4121569,3839649
33,4121569,3839649
34,4121569,3839649
35,3532297,3333051
36,3532297,3333051
37,3532297,3333051
38,3532297,3333051
39,3532297,3333051
40,3230373,3080414
41,3230373,3080414
42,3230373,3080414
43,3230373,3080414
44,3230373,3080414
45,2849711,2676706
46,2849711,2676706
47,2849711,2676706
48,2849711,2676706
49,2849711,2676706
50,2453203,2245511
51,2453203,2245511
52,2453203,2245511
53,2453203,2245511
54,2453203,2245511
55,2007974,1860783
56,2007974,1860783
57,2007974,1860783
58,2007974,1860783
59,2007974,1860783
60,1565366,1497864
61,1565366,1497864
62,1565366,1497864
63,1565366,1497864
64,1565366,1497864
65,1137392,1133251
66,1137392,1133251
67,1137392,1133251
68,1137392,1133251
69,1137392,1133251
70,771688,784202
71,771688,784202
72,771688,784202
73,771688,784202
74,771688,784202
75,427546,433612
76,427546,433612
77,427546,433612
78,427546,433612
79,427546,433612
80,203393,220180
81,203393,220180
82,203393,220180
83,203393,220180
84,203393,220180
85,62459,68373
86,62459,68373
87,62459,68373
88,62459,68373
89,62459,68373
90,15782,19379
91,15782,19379
92,15782,19379
93,15782,19379
94,15782,19379
95,1605,2047
96,1605,2047
97,1605,2047
98,1605,2047
99,1605,2047
100,660,950
