age,male,female
0,13146106,12429321
1,13146106,12429321
2,13146106,12429321
3,13146106,12429321
4,13146106,12429321
5,13494344,12786091
6,13494344,12786091
7,13494344,12786091
8,13494344,12786091
9,13494344,12786091
10,11216360,10666248
11,11216360,10666248
12,11216360,10666248
13,11216360,10666248
14,11216360,10666248
15,9011938,8606649
16,9011938,8606649
17,9011938,8606649
18,9011938,8606649
19,9011938,8606649
20,9240129,8918332
21,9240129,8918332
22,9240129,8918332
23,9240129,8918332
24,9240129,8918332
25,6820259,6368005
26,6820259,6368005
27,6820259,6368005
28,6820259,6368005
29,6820259,6368005
30,5340372,4832682
31,5340372,4832682
32,5340372,4832682
33,5340372,4832682
34,5340372,4832682
35,5107484,4529631
36,5107484,4529631
37,5107484,4529631
38,5107484,4529631
39,5107484,4529631
40,4745678,4331661
41,4745678,4331661
42,4745678,4331661
43,4745678,4331661
44,4745678,4331661
45,4004611,3745134
46,4004611,3745134
47,4004611,3745134
48,4004611,3745134
49,4004611,3745134
50,3375093,3304767
51,3375093,3304767
52,3375093,3304767
53,3375093,3304767
54,3375093,3304767
55,2700799,2800633
56,2700799,2800633
57,2700799,2800633
58,2700799,2800633
59,2700799,2800633
60,2134318,2326431
61,2134318,2326431
62,2134318,2326431
63,2134318,2326431
64,2134318,2326431
65,1462303,1828118
66,1462303,1828118
67,1462303,1828118
68,1462303,1828118
69,1462303,1828118
70,900010,1291941
71,900010,1291941
72,900010,1291941
73,900010,1291941
74,900010,1291941
75,420412,704621
76,420412,704621
77,420412,704621
78,420412,704621
79,420412,704621
80,155803,326094
81,155803,326094
82,155803,326094
83,155803,326094
84,155803,326094
85,36750,93502
86,36750,93502
87,36750,93502
88,36750,93502
89,36750,93502
90,4406,15289
91,4406,15289
92,4406,15289
93,4406,15289
94,4406,15289
95,150,875
96,150,875
97,150,875
98,150,875
99,150,875
100,1,38
