age,male,female
0,1468906,1410537
1,1468906,1410537
2,1468906,1410537
3,1468906,1410537
4,1468906,1410537
5,1484424,1426776
6,1484424,1426776
7,1484424,1426776
8,1484424,1426776
9,1484424,1426776
10,1567566,1509297
11,1567566,1509297
12,1567566,1509297
13,1567566,1509297
14,1567566,1509297
15,1687717,1633590
16,1687717,1633590
17,1687717,1633590
18,1687717,1633590
19,1687717,1633590
20,1679043,1645356
21,1679043,1645356
22,1679043,1645356
23,1679043,1645356
24,1679043,1645356
25,1672829,1659125
26,1672829,1659125
27,1672829,1659125
28,1672829,1659125
29,1672829,1659125
30,1715014,1722408
31,1715014,1722408
32,1715014,1722408
33,1715014,1722408
34,1715014,1722408
35,1622635,1653748
36,1622635,1653748
37,1622635,1653748
38,1622635,1653748
39,1622635,1653748
40,1431615,1476821
41,1431615,1476821
42,1431615,1476821
43,1431615,1476821
44,1431615,1476821
45,1274360,1330051
46,1274360,1330051
47,1274360,1330051
48,1274360,1330051
49,1274360,1330051
50,1189953,1259438
51,1189953,1259438
52,1189953,1259438
53,1189953,1259438
54,1189953,1259438
55,1037056,1119710
56,1037056,1119710
57,1037056,1119710
58,1037056,1119710
59,1037056,1119710
60,825084,920147
61,825084,920147
62,825084,920147
63,825084,920147
64,825084,920147
65,611628,714578
66,611628,714578
67,611628,714578
68,611628,714578
69,611628,714578
70,414778,500107
71,414778,500107
72,414778,500107
73,414778,500107
74,414778,500107
75,274525,359381
76,274525,359381
77,274525,359381
78,274525,359381
79,274525,359381
80,149676,233002
81,149676,233002
82,149676,233002
83,149676,233002
84,149676,233002
85,67319,119142
86,67319,119142
87,67319,119142
88,67319,119142
89,67319,119142
90,21358,38851
91,21358,38851
92,21358,38851
93,21358,38851
94,21358,38851
95,4289,7418
96,4289,7418
97,4289,7418
98,4289,7418
99,4289,7418
100,2840,4307
