age,male,female
0,51197527,49066700
1,51197527,49066700
2,51197527,49066700
3,51197527,49066700
4,51197527,49066700
5,42029996,40294060
6,42029996,40294060
7,42029996,40294060
8,42029996,40294060
9,42029996,40294060
10,38979226,37458528
11,38979226,37458528
12,38979226,37458528
13,38979226,37458528
14,38979226,37458528
15,32616670,31352601
16,32616670,31352601
17,32616670,31352601
18,32616670,31352601
19,32616670,31352601
20,26023623,25126074
21,26023623,25126074
22,26023623,25126074
23,26023623,25126074
24,26023623,25126074
25,24811506,24000017
26,24811506,24000017
27,24811506,24000017
28,24811506,24000017
29,24811506,24000017
30,22623268,22029945
31,22623268,22029945
32,22623268,22029945
33,22623268,22029945
34,22623268,22029945
35,20859802,20456399
36,20859802,20456399
37,20859802,20456399
38,20859802,20456399
39,20859802,20456399
40,17853166,18309132
41,17853166,18309132
42,17853166,18309132
43,17853166,18309132
44,17853166,18309132
45,14586327,15147378
46,14586327,15147378
47,14586327,15147378
48,14586327,15147378
49,14586327,15147378
50,13260542,14187171
51,13260542,14187171
52,13260542,14187171
53,13260542,14187171
54,13260542,14187171
55,11487048,12661285
56,11487048,12661285
57,11487048,12661285
58,11487048,12661285
59,11487048,12661285
60,9113095,10470982
61,9113095,10470982
62,9113095,10470982
63,9113095,10470982
64,9113095,10470982
65,6503510,8069813
66,6503510,8069813
67,6503510,8069813
68,6503510,8069813
69,6503510,8069813
70,4175724,5675011
71,4175724,5675011
72,4175724,5675011
73,4175724,5675011
74,4175724,5675011
75,2429327,3618013
76,2429327,3618013
77,2429327,3618013
78,2429327,3618013
79,2429327,3618013
80,1120942,1843250
81,1120942,1843250
82,1120942,1843250
83,1120942,1843250
84,1120942,1843250
85,374836,684050
86,374836,684050
87,374836,684050
88,374836,684050
89,374836,684050
90,87897,179643
91,87897,179643
92,87897,179643
93,87897,179643
94,87897,179643
95,12424,28319
96,12424,28319
97,12424,28319
98,12424,28319
99,12424,28319
100,4697,12289
