age,male,female
0,139504,132149
1,139504,132149
2,139504,132149
3,139504,132149
4,139504,132149
5,206856,196876
6,206856,196876
7,206856,196876
8,206856,196876
9,206856,196876
10,236563,223504
11,236563,223504
12,236563,223504
13,236563,223504
14,236563,223504
15,238874,223500
16,238874,223500
17,238874,223500
18,238874,223500
19,238874,223500
20,310541,284005
21,310541,284005
22,310541,284005
23,310541,284005
24,310541,284005
25,383462,337349
26,383462,337349
27,383462,337349
28,383462,337349
29,383462,337349
30,373879,327743
31,373879,327743
32,373879,327743
33,373879,327743
34,373879,327743
35,351900,322465
36,351900,322465
37,351900,322465
38,351900,322465
39,351900,322465
40,416703,395492
41,416703,395492
42,416703,395492
43,416703,395492
44,416703,395492
45,400449,387317
46,400449,387317
47,400449,387317
48,400449,387317
49,400449,387317
50,451948,443809
51,451948,443809
52,451948,443809
53,451948,443809
54,451948,443809
55,412522,411899
56,412522,411899
57,412522,411899
58,412522,411899
59,412522,411899
60,416132,426678
61,416132,426678
62,416132,426678
63,416132,426678
64,416132,426678
65,317913,339563
66,317913,339563
67,317913,339563
68,317913,339563
69,317913,339563
70,208466,236928
71,208466,236928
72,208466,236928
73,208466,236928
74,208466,236928
75,144529,182587
76,144529,182587
77,144529,182587
78,144529,182587
79,144529,182587
80,100546,159621
81,100546,159621
82,100546,159621
83,100546,159621
84,100546,159621
85,42765,96379
86,42765,96379
87,42765,96379
88,42765,96379
89,42765,96379
90,11364,42667
91,11364,42667
92,11364,42667
93,11364,42667
94,11364,42667
95,1379,11199
96,1379,11199
97,1379,11199
98,1379,11199
99,1379,11199
100,384,8226
