age,male,female
0,12178011,11239025
1,12178011,11239025
2,12178011,11239025
3,12178011,11239025
4,12178011,11239025
5,12787634,11688960
6,12787634,11688960
7,12787634,11688960
8,12787634,11688960
9,12787634,11688960
10,13289577,12087154
11,13289577,12087154
12,13289577,12087154
13,13289577,12087154
14,13289577,12087154
15,13675732,12419757
16,13675732,12419757
17,13675732,12419757
18,13675732,12419757
19,13675732,12419757
20,13423743,12159823
21,13423743,12159823
22,13423743,12159823
23,13423743,12159823
24,13423743,12159823
25,12757333,11647861
26,12757333,11647861
27,12757333,11647861
28,12757333,11647861
29,12757333,11647861
30,12047236,11109753
31,12047236,11109753
32,12047236,11109753
33,12047236,11109753
34,12047236,11109753
35,11008921,10169379
36,11008921,10169379
37,11008921,10169379
38,11008921,10169379
39,11008921,10169379
40,9575878,8929257
41,9575878,8929257
42,9575878,8929257
43,9575878,8929257
44,9575878,8929257
45,8319826,7906903
46,8319826,7906903
47,8319826,7906903
48,8319826,7906903
49,8319826,7906903
50,7128587,6885627
51,7128587,6885627
52,7128587,6885627
53,7128587,6885627
54,7128587,6885627
55,6061606,5924483
56,6061606,5924483
57,6061606,5924483
58,6061606,5924483
59,6061606,5924483
60,4962457,4942090
61,4962457,4942090
62,4962457,4942090
63,4962457,4942090
64,4962457,4942090
65,3782818,3889340
66,3782818,3889340
67,3782818,3889340
68,3782818,3889340
69,3782818,3889340
70,2399463,2605241
71,2399463,2605241
72,2399463,2605241
73,2399463,2605241
74,2399463,2605241
75,1376667,1627136
76,1376667,1627136
77,1376667,1627136
78,1376667,1627136
79,1376667,1627136
80,757202,981192
81,757202,981192
82,757202,981192
83,757202,981192
84,757202,981192
85,330032,464089
86,330032,464089
87,330032,464089
88,330032,464089
89,330032,464089
90,101282,147064
91,101282,147064
92,101282,147064
93,101282,147064
94,101282,147064
95,18884,28648
96,18884,28648
97,18884,28648
98,18884,28648
99,18884,28648
100,9658,15871
